request_id,student_id,book_id,loan_date,return_date
664,1200,65,2021-10-02,2021-10-28
665,4879,54,2021-11-22,2021-12-16
666,4412,90,2020-09-08,2020-09-16
667,1489,31,2019-09-12,2019-09-25
668,3097,47,2019-05-29,2019-06-05
669,3683,80,2021-09-27,2021-10-25
670,4005,15,2021-10-05,2021-10-25
671,3970,100,2023-01-28,2023-02-09
672,2633,35,2021-10-20,2021-10-30
673,3633,8,2024-03-01,2024-03-09
674,2997,89,2021-10-14,2021-10-31
675,2831,37,2023-08-14,2023-08-24
676,4172,44,2020-06-05,2020-06-21
677,1569,3,2019-10-20,2019-11-18
678,1662,81,2023-07-18,2023-08-14
679,1449,11,2019-07-22,2019-08-06
680,4549,88,2019-07-06,2019-07-19
681,1711,34,2024-01-03,2024-01-13
682,4128,78,2020-07-17,2020-08-12
683,1053,21,2020-01-20,2020-02-11
684,4725,33,2021-12-16,2021-12-27
685,1265,73,2020-07-19,2020-08-01
686,2727,71,2019-09-23,2019-10-22
687,2812,20,2021-07-27,2021-08-07
688,3799,52,2019-09-20,2019-10-01
689,2806,62,2020-06-29,2020-07-11
690,1537,10,2020-04-16,2020-05-09
691,1386,51,2023-07-22,2023-07-30
692,4184,85,2024-01-12,2024-02-04
693,2947,84,2020-09-26,2020-10-12
694,2550,59,2020-08-02,2020-08-26
695,2822,44,2019-06-05,2019-06-14
696,2822,82,2021-05-28,2021-06-10
697,1650,51,2022-10-12,2022-11-09
698,1044,10,2023-06-23,2023-07-09
699,4686,93,2023-03-01,2023-03-22
700,3134,60,2024-01-31,2024-02-21
701,1072,69,2019-06-15,2019-07-13
702,1497,31,2023-08-16,2023-08-31
703,1934,17,2023-01-25,2023-02-19
704,1343,11,2021-06-22,2021-07-11
705,1043,78,2023-10-23,2023-11-12
706,4861,100,2022-11-09,2022-11-22
707,1041,18,2023-07-08,2023-08-01
708,2021,19,2020-11-25,2020-12-04
709,2449,70,2022-10-27,2022-11-06
710,1525,10,2019-09-19,2019-10-10
711,3247,33,2021-03-09,2021-03-25
712,3393,75,2024-04-29,2024-05-11
713,4848,83,2019-12-15,2019-12-26
714,3059,95,2020-02-21,2020-03-03
715,2334,70,2019-06-15,2019-06-27
716,4205,48,2020-06-03,2020-06-19
717,4584,36,2024-05-03,2024-05-26
718,3664,38,2020-01-23,2020-02-17
719,4639,27,2021-12-29,2022-01-14
720,3380,32,2021-08-06,2021-08-22
721,3930,94,2021-03-30,2021-04-10
722,1668,80,2019-11-10,2019-11-27
723,3449,55,2021-04-22,2021-05-01
724,2768,34,2020-12-15,2021-01-02
725,1485,51,2020-09-17,2020-10-17
726,1482,54,2021-02-06,2021-02-26
727,2648,86,2021-10-20,2021-11-09
728,1465,81,2020-04-01,2020-04-27
729,4649,15,2021-01-03,2021-01-21
730,1288,32,2021-04-05,2021-04-24
731,2316,78,2021-03-15,2021-04-07
732,2682,26,2020-07-16,2020-08-01
733,3666,46,2021-02-08,2021-02-16
734,2638,26,2020-12-21,2020-12-28
735,1031,52,2020-12-10,2020-12-17
736,1416,65,2023-01-06,2023-01-14
737,2272,86,2023-04-17,2023-04-29
738,2493,83,2023-11-20,2023-12-08
739,1602,63,2021-03-04,2021-03-26
740,2734,91,2023-11-19,2023-11-27
741,3794,17,2020-06-23,2020-07-13
742,4837,33,2023-12-29,2024-01-07
743,3935,76,2019-10-22,2019-11-01
744,4721,100,2022-11-26,2022-12-13
745,4999,91,2023-11-30,2023-12-09
746,2821,62,2022-12-26,2023-01-03
747,1901,11,2022-12-16,2023-01-10
748,4975,44,2019-07-25,2019-08-14
749,3232,34,2022-01-30,2022-02-17
750,1053,2,2019-11-13,2019-11-27
751,4982,75,2021-06-29,2021-07-06
752,3792,95,2023-04-28,2023-05-08
753,4609,69,2021-07-22,2021-07-30
754,3738,34,2020-04-24,2020-05-03
755,1463,24,2022-02-08,2022-03-10
756,2942,68,2021-08-06,2021-08-19
757,1165,48,2020-08-21,2020-09-19
758,3366,82,2021-09-22,2021-10-03
759,2385,57,2020-12-11,2020-12-20
760,1693,95,2022-09-21,2022-10-05
761,1415,88,2024-04-15,2024-04-29
762,1798,80,2020-11-08,2020-11-19
763,4820,13,2022-12-18,2023-01-05
764,3901,57,2020-04-09,2020-04-24
765,3273,30,2020-04-27,2020-05-18
766,1465,26,2020-05-12,2020-06-11
767,2063,89,2022-06-05,2022-06-28
768,3509,10,2022-04-05,2022-04-12
769,2646,71,2020-11-02,2020-11-14
770,1785,64,2022-04-04,2022-04-27
771,1729,89,2022-07-21,2022-08-05
772,1307,22,2020-02-14,2020-02-25
773,2573,39,2023-08-24,2023-09-22
774,4851,67,2023-12-25,2024-01-20
775,2465,16,2019-07-09,2019-08-07
776,4197,71,2023-12-07,2023-12-31
777,3329,62,2024-04-13,2024-04-20
778,2235,6,2023-09-10,2023-09-30
779,3033,18,2022-03-26,2022-04-23
780,4055,1,2023-04-23,2023-05-20
781,3901,86,2022-10-07,2022-11-05
782,4296,25,2024-03-10,2024-03-20
783,2343,48,2022-02-28,2022-03-20
784,2086,88,2020-11-11,2020-12-07
785,1538,88,2022-06-15,2022-07-08
786,1077,49,2020-06-23,2020-07-18
787,1799,26,2021-02-09,2021-02-20
788,3041,88,2022-02-23,2022-03-21
789,2041,71,2020-08-06,2020-08-30
790,1190,32,2021-04-19,2021-05-18
791,1245,79,2019-10-04,2019-10-20
792,4133,87,2021-07-07,2021-07-19
793,2308,37,2020-01-03,2020-01-23
794,2810,91,2020-09-27,2020-10-21
795,3384,45,2023-06-06,2023-06-15
796,2991,88,2022-04-30,2022-05-29
797,2448,82,2019-08-28,2019-09-20
798,4583,67,2020-10-15,2020-11-11
799,3558,67,2021-08-05,2021-08-17
800,2943,3,2020-01-03,2020-01-22
801,2300,26,2023-01-12,2023-01-19
802,3030,99,2020-03-29,2020-04-05
803,4016,5,2021-03-01,2021-03-08
804,2714,83,2023-02-24,2023-03-24
805,4113,5,2019-06-02,2019-06-28
806,4798,27,2023-05-20,2023-06-08
807,4456,32,2023-10-19,2023-11-18
808,4940,35,2021-05-21,2021-06-10
809,2843,7,2019-09-09,2019-10-07
810,3704,17,2022-09-23,2022-10-09
811,4570,13,2022-10-23,2022-11-21
812,3360,61,2022-04-13,2022-05-02
813,4983,70,2022-05-30,2022-06-08
814,2404,97,2019-10-19,2019-11-14
815,1206,70,2020-04-26,2020-05-12
816,3171,38,2023-08-04,2023-08-27
817,3075,4,2019-06-10,2019-06-21
818,1635,78,2020-09-07,2020-10-02
819,3535,63,2020-03-03,2020-03-17
820,4879,70,2020-09-27,2020-10-08
821,3484,90,2019-12-29,2020-01-13
822,4568,90,2022-11-04,2022-11-15
823,1482,6,2024-02-02,2024-02-14
824,1062,94,2020-07-30,2020-08-11
825,3865,42,2021-10-25,2021-11-11
826,4071,58,2023-03-15,2023-03-30
827,1137,60,2022-08-03,2022-08-10
828,3617,94,2021-05-01,2021-05-26
829,3268,57,2023-01-15,2023-02-14
830,1767,45,2019-09-19,2019-10-10
831,2765,49,2023-04-10,2023-04-21
832,2353,66,2023-12-26,2024-01-17
833,2722,49,2022-08-09,2022-08-16
834,1576,95,2019-10-08,2019-11-06
835,3281,72,2022-05-19,2022-05-27
836,4424,32,2023-07-06,2023-07-14
837,3895,53,2023-07-18,2023-07-25
838,2316,37,2020-08-27,2020-09-18
839,3804,62,2020-08-24,2020-09-21
840,1607,72,2023-01-05,2023-01-12
841,1980,43,2020-07-26,2020-08-20
842,3281,86,2023-10-17,2023-10-27
843,1799,81,2021-11-25,2021-12-24
844,2020,16,2022-10-06,2022-10-22
845,4153,46,2021-01-19,2021-01-28
846,3631,14,2023-05-12,2023-05-26
847,2126,8,2019-11-17,2019-11-29
848,3582,19,2022-07-28,2022-08-04
849,3149,5,2019-10-10,2019-11-03
850,1369,11,2019-07-23,2019-08-02
851,1447,91,2022-12-07,2023-01-01
852,4891,68,2024-01-28,2024-02-09
853,4504,2,2020-10-21,2020-11-10
854,4900,43,2022-11-30,2022-12-10
855,2146,75,2020-05-23,2020-06-09
856,1185,26,2023-08-06,2023-08-13
857,2006,4,2021-05-16,2021-06-03
858,2209,30,2024-01-12,2024-02-06
859,1353,9,2020-07-14,2020-08-09
860,3933,48,2024-03-17,2024-03-29
861,3078,70,2022-05-17,2022-06-05
862,3671,47,2024-04-05,2024-04-17
863,3078,48,2021-04-10,2021-04-27
864,4164,12,2021-12-05,2022-01-04
865,1472,23,2020-01-22,2020-02-03
866,2815,54,2023-02-17,2023-02-26
867,1168,95,2023-01-12,2023-01-25
868,2113,27,2022-07-08,2022-08-04
869,3552,62,2022-12-29,2023-01-24
870,2614,37,2020-07-02,2020-07-26
871,3292,3,2021-10-09,2021-11-05
872,4562,28,2022-11-30,2022-12-17
873,3211,28,2023-06-04,2023-06-28
874,4078,54,2021-12-15,2022-01-13
875,1369,8,2019-05-21,2019-05-28
876,3074,80,2019-06-06,2019-06-15
877,2048,66,2023-09-23,2023-10-23
878,3908,6,2021-06-11,2021-07-05
879,2901,80,2023-09-11,2023-09-28
880,1299,61,2023-05-07,2023-05-23
881,4130,6,2020-12-12,2021-01-08
882,4499,84,2020-08-14,2020-09-06
883,1138,10,2020-07-03,2020-07-24
884,1332,62,2023-05-02,2023-05-29
885,1018,42,2020-08-05,2020-09-01
886,1071,91,2023-08-12,2023-08-28
887,4040,33,2022-05-03,2022-05-10
888,3142,69,2021-01-18,2021-02-02
889,1670,16,2020-05-18,2020-06-13
890,3913,11,2022-12-07,2022-12-14
891,1840,32,2023-04-22,2023-05-07
892,4144,94,2021-10-31,2021-11-22
893,2832,31,2019-06-19,2019-07-04
894,2432,47,2023-12-08,2023-12-28
895,3222,62,2023-12-25,2024-01-09
896,1827,73,2021-04-28,2021-05-18
897,2041,71,2022-08-09,2022-09-01
898,4590,18,2023-06-10,2023-06-26
899,1022,91,2022-11-06,2022-11-19
900,3586,43,2021-06-13,2021-07-03
901,1127,27,2023-09-15,2023-10-03
902,3799,9,2021-09-26,2021-10-06
903,4189,59,2020-10-20,2020-11-09
904,3167,24,2020-05-01,2020-05-29
905,3314,17,2022-08-31,2022-09-30
906,4144,27,2022-01-15,2022-01-31
907,3334,70,2021-05-20,2021-05-29
908,1120,57,2021-06-12,2021-06-28
909,1769,45,2021-03-17,2021-04-07
910,3203,53,2021-06-14,2021-07-13
911,4788,1,2020-12-15,2021-01-01
912,2084,22,2022-08-07,2022-09-06
913,2740,56,2023-01-09,2023-01-23
914,1252,68,2020-05-16,2020-06-08
915,4222,23,2023-05-25,2023-06-02
916,3797,94,2023-10-18,2023-11-05
917,2024,5,2021-11-21,2021-11-28
918,2804,45,2020-02-07,2020-02-29
919,1589,93,2021-03-17,2021-03-31
920,2940,63,2020-07-18,2020-08-15
921,2274,23,2022-08-18,2022-09-17
922,3035,97,2022-11-27,2022-12-10
923,2798,86,2022-04-02,2022-04-30
924,1449,37,2020-05-25,2020-06-15
925,1785,37,2019-08-04,2019-08-18
926,2913,64,2020-12-30,2021-01-13
927,1547,14,2020-04-28,2020-05-24
928,4845,2,2023-09-10,2023-09-24
929,3246,8,2020-03-26,2020-04-20
930,2052,66,2022-07-14,2022-08-03
931,3614,94,2024-04-12,2024-05-06
932,4198,74,2023-04-16,2023-05-13
933,3907,85,2021-04-17,2021-05-09
934,3102,70,2021-07-15,2021-07-24
935,4205,27,2022-05-22,2022-06-01
936,4370,86,2023-11-12,2023-11-23
937,4567,1,2022-03-03,2022-03-21
938,3340,56,2022-10-26,2022-11-04
939,2777,42,2024-04-21,2024-04-28
940,4659,11,2022-12-24,2023-01-17
941,3491,89,2020-01-31,2020-02-25
942,2805,60,2021-03-08,2021-04-04
943,4487,67,2019-06-21,2019-07-04
944,4997,58,2023-04-26,2023-05-12
945,2790,72,2020-08-20,2020-09-19
946,1716,42,2021-10-25,2021-11-22
947,1887,90,2023-06-24,2023-07-06
948,3677,13,2021-08-03,2021-08-24
949,1002,18,2022-10-01,2022-10-21
950,1303,60,2022-01-04,2022-01-14
951,2029,29,2019-10-01,2019-10-23
952,4737,24,2020-08-21,2020-09-10
953,3603,25,2023-07-10,2023-07-30
954,3883,55,2023-12-25,2024-01-02
955,1123,5,2019-11-21,2019-11-29
956,2677,99,2022-10-01,2022-10-30
957,4436,65,2022-09-27,2022-10-25
958,2375,57,2021-05-18,2021-06-15
959,3036,99,2021-08-21,2021-09-12
960,4299,84,2024-02-28,2024-03-24
961,1945,8,2021-04-05,2021-05-05
962,4671,96,2021-10-22,2021-11-08
963,3168,77,2021-01-19,2021-02-06
964,1345,1,2019-05-13,2019-05-25
965,1521,47,2022-07-06,2022-08-02
966,2614,71,2019-11-23,2019-12-06
967,1846,30,2020-06-13,2020-06-20
968,2984,20,2021-04-27,2021-05-11
969,1806,82,2023-02-24,2023-03-08
970,1585,36,2019-05-16,2019-06-11
971,1839,61,2020-06-20,2020-07-07
972,2519,48,2023-09-24,2023-10-21
973,2779,23,2022-01-16,2022-02-04
974,4824,19,2020-04-29,2020-05-16
975,3303,33,2021-06-04,2021-06-24
976,2572,31,2023-09-13,2023-10-02
977,2050,100,2019-10-04,2019-10-14
978,4233,54,2022-02-08,2022-03-05
979,4587,51,2021-07-14,2021-07-22
980,4266,33,2019-09-11,2019-09-28
981,3805,50,2019-12-02,2019-12-15
982,2565,31,2020-06-25,2020-07-04
983,2119,79,2021-08-22,2021-09-20
984,4335,67,2023-08-25,2023-09-22
985,4700,84,2020-04-17,2020-05-13
986,2534,46,2023-09-13,2023-10-03
987,1404,90,2020-12-04,2020-12-15
988,1876,98,2022-01-15,2022-01-22
989,4573,71,2022-11-29,2022-12-22
990,4128,72,2023-06-25,2023-07-25
991,4837,37,2022-10-17,2022-10-26
992,4520,48,2023-01-25,2023-02-19
993,4471,49,2020-08-03,2020-08-31
994,2930,34,2023-01-30,2023-02-13
995,1464,2,2022-07-01,2022-07-11
996,1443,93,2021-12-21,2022-01-04
997,1973,57,2021-11-13,2021-12-13
998,3589,57,2022-07-26,2022-08-05
999,2480,10,2022-05-08,2022-06-07
1000,1941,56,2023-06-21,2023-07-05
1001,2030,20,2021-01-15,2021-02-10
1002,4125,33,2020-02-17,2020-03-03
1003,2308,45,2019-08-23,2019-09-21
1004,3622,55,2021-03-19,2021-03-28
1005,4981,57,2023-12-10,2024-01-09
1006,2209,41,2023-02-05,2023-02-23
1007,2191,30,2019-12-18,2020-01-14
1008,1479,100,2021-01-12,2021-01-21
1009,2485,65,2022-01-15,2022-01-28
1010,1848,58,2019-10-14,2019-11-09
1011,4871,66,2023-10-22,2023-11-14
1012,3876,49,2020-07-13,2020-08-02
1013,1517,81,2020-08-25,2020-09-18
1014,4699,51,2020-04-27,2020-05-27
1015,4472,96,2021-09-06,2021-10-05
1016,3876,45,2021-12-06,2021-12-13
1017,3973,30,2022-11-26,2022-12-23
1018,1631,26,2021-04-16,2021-05-04
1019,1529,36,2020-07-31,2020-08-23
1020,4476,19,2023-01-16,2023-02-14
1021,4541,3,2019-06-08,2019-06-27
1022,1521,29,2022-01-13,2022-02-05
1023,4297,21,2022-12-30,2023-01-15
1024,2950,29,2023-06-05,2023-06-20
1025,3179,23,2023-12-16,2024-01-14
1026,1093,60,2023-04-28,2023-05-23
1027,1688,85,2019-12-10,2019-12-30
1028,3976,77,2024-01-08,2024-01-20
1029,2147,5,2020-12-10,2020-12-22
1030,2281,64,2020-04-24,2020-05-01
1031,1898,80,2019-10-14,2019-10-22
1032,3367,19,2022-07-20,2022-08-10
1033,4092,44,2024-03-15,2024-03-28
1034,4329,2,2020-02-10,2020-03-07
1035,4314,40,2022-11-12,2022-11-20
1036,1205,82,2023-04-22,2023-05-17
1037,4632,93,2019-11-05,2019-12-05
1038,3242,95,2020-12-31,2021-01-11
1039,4634,13,2023-05-21,2023-05-31
1040,4256,59,2020-08-25,2020-09-17
1041,2434,92,2019-05-29,2019-06-12
1042,4883,82,2023-10-22,2023-11-05
1043,3502,37,2021-06-25,2021-07-24
1044,1392,27,2020-03-18,2020-03-28
1045,4041,87,2023-02-10,2023-03-04
1046,2171,30,2023-07-06,2023-07-19
1047,2642,11,2023-06-02,2023-06-20
1048,2443,40,2019-05-15,2019-05-31
1049,2467,40,2022-04-19,2022-05-08
1050,4855,86,2022-07-02,2022-07-17
1051,2663,26,2024-04-04,2024-04-24
1052,3195,79,2022-08-29,2022-09-25
1053,1185,9,2022-04-24,2022-05-16
1054,1442,87,2021-03-26,2021-04-06
1055,4048,21,2023-08-21,2023-08-28
1056,2950,60,2022-11-07,2022-11-30
1057,4832,93,2021-03-03,2021-03-14
1058,1450,47,2021-05-18,2021-06-09
1059,2784,62,2023-05-30,2023-06-14
1060,3903,100,2023-10-16,2023-11-02
1061,3914,85,2020-09-11,2020-09-20
1062,4878,29,2024-01-24,2024-02-11
1063,3786,45,2021-07-08,2021-08-07
1064,3283,69,2023-11-20,2023-12-11
1065,1953,24,2020-12-29,2021-01-05
1066,1706,27,2023-06-29,2023-07-17
1067,4194,2,2022-06-17,2022-07-08
1068,1348,62,2022-01-31,2022-02-13
1069,4709,68,2022-03-18,2022-04-05
1070,1402,13,2021-02-18,2021-03-19
1071,2355,62,2021-09-11,2021-10-10
1072,1732,47,2020-01-17,2020-02-05
1073,3483,43,2019-07-25,2019-08-10
1074,3627,31,2023-03-17,2023-04-04
1075,1266,58,2021-01-31,2021-02-28
1076,1960,60,2021-11-17,2021-12-05
1077,3086,2,2020-10-13,2020-10-23
1078,4667,85,2020-02-24,2020-03-07
1079,1427,73,2023-12-06,2023-12-27
1080,1596,12,2023-02-28,2023-03-09
1081,1315,30,2020-11-05,2020-11-16
1082,3029,93,2020-01-18,2020-02-17
1083,3700,98,2020-06-03,2020-06-30
1084,3320,46,2022-09-06,2022-09-20
1085,1648,65,2023-09-17,2023-10-02
1086,4309,43,2022-07-14,2022-08-01
1087,4161,26,2019-10-12,2019-11-09
1088,2329,24,2021-07-25,2021-08-05
1089,3937,100,2020-04-09,2020-05-01
1090,4506,83,2023-01-10,2023-02-04
1091,4081,48,2020-12-18,2021-01-06
1092,3795,22,2024-03-19,2024-03-26
1093,3864,85,2021-08-14,2021-09-08
1094,3025,8,2021-11-01,2021-11-16
1095,3078,67,2023-07-21,2023-08-12
1096,2615,97,2022-08-22,2022-09-12
1097,4333,15,2023-02-17,2023-02-25
1098,4100,69,2019-06-23,2019-06-30
1099,1298,66,2022-02-08,2022-02-28
1100,2128,19,2020-12-31,2021-01-30
1101,3680,56,2020-08-16,2020-09-05
1102,4686,96,2019-11-07,2019-11-27
1103,4605,59,2021-12-30,2022-01-10
1104,4767,74,2019-12-31,2020-01-21
1105,3078,11,2021-05-21,2021-06-03
1106,1803,52,2021-06-15,2021-06-26
1107,3328,34,2019-05-29,2019-06-27
1108,4304,56,2023-06-06,2023-07-06
1109,1514,26,2023-02-18,2023-03-12
1110,3165,81,2023-03-17,2023-03-29
1111,2070,59,2023-04-14,2023-05-01
1112,2519,82,2022-10-17,2022-11-08
1113,2412,88,2021-01-14,2021-01-22
1114,4620,33,2024-03-02,2024-03-09
1115,2762,62,2019-11-17,2019-12-07
1116,2072,3,2020-09-13,2020-10-11
1117,2377,21,2020-03-22,2020-04-11
1118,1821,41,2022-11-22,2022-12-08
1119,3490,37,2019-06-19,2019-07-12
1120,4396,11,2021-12-25,2022-01-19
1121,2453,69,2021-07-05,2021-07-17
1122,2749,87,2024-04-03,2024-04-12
1123,2801,99,2020-02-20,2020-03-09
1124,1305,36,2020-12-10,2020-12-24
1125,2599,81,2022-05-18,2022-05-25
1126,4667,38,2019-06-26,2019-07-23
1127,4691,65,2022-07-20,2022-08-01
1128,1150,23,2023-05-11,2023-06-02
1129,1693,62,2021-11-06,2021-11-15
1130,3391,20,2020-09-06,2020-09-26
1131,4774,39,2022-09-06,2022-09-29
1132,4428,64,2021-09-20,2021-10-04
1133,3154,84,2020-07-16,2020-08-08
1134,1602,89,2021-03-17,2021-04-06
1135,3964,100,2023-01-28,2023-02-23
1136,2470,66,2022-08-27,2022-09-21
1137,2712,34,2019-12-15,2020-01-04
1138,4509,75,2022-06-24,2022-07-09
1139,3375,4,2019-07-12,2019-08-03
1140,4959,93,2020-06-05,2020-06-17
1141,2621,75,2023-11-16,2023-11-30
1142,3620,86,2022-06-05,2022-06-12
1143,2562,5,2022-01-07,2022-02-04
1144,3464,21,2022-09-07,2022-09-30
1145,3236,25,2020-01-17,2020-01-31
1146,3876,17,2022-08-29,2022-09-06
1147,1054,56,2023-05-30,2023-06-27
1148,4599,28,2022-03-31,2022-04-27
1149,4198,66,2020-07-11,2020-07-30
1150,4355,91,2022-06-30,2022-07-22
1151,2635,62,2019-10-03,2019-10-18
1152,4541,82,2021-04-22,2021-04-30
1153,1416,43,2024-01-22,2024-01-30
1154,3135,63,2021-11-13,2021-12-01
1155,1758,93,2020-03-26,2020-04-11
1156,2918,74,2021-12-06,2021-12-24
1157,4427,77,2019-06-22,2019-06-30
1158,2651,14,2022-11-22,2022-12-11
1159,3170,25,2019-06-08,2019-06-15
1160,1602,76,2019-12-29,2020-01-23
1161,2558,19,2020-04-07,2020-05-03
1162,1231,29,2022-02-28,2022-03-11
1163,1041,45,2020-10-06,2020-10-25
1164,3526,25,2022-04-15,2022-04-22
1165,3198,63,2022-04-07,2022-05-07
1166,4654,59,2022-01-29,2022-02-06
1167,3073,28,2021-05-21,2021-06-11
1168,4711,84,2019-08-05,2019-09-01
1169,4495,50,2019-12-06,2020-01-05
1170,3066,96,2022-03-22,2022-03-29
1171,3940,61,2022-07-30,2022-08-08
1172,2944,15,2020-12-05,2020-12-19
1173,1569,91,2022-08-08,2022-09-01
1174,1553,72,2021-08-26,2021-09-24
1175,3434,62,2023-10-16,2023-10-23
1176,3645,79,2021-09-14,2021-09-21
1177,1378,43,2022-07-13,2022-07-29
1178,4921,58,2021-10-22,2021-11-17
1179,2032,58,2019-11-15,2019-11-25
1180,4239,64,2023-04-23,2023-05-01
1181,3980,2,2021-07-13,2021-08-11
1182,1530,54,2022-09-08,2022-09-22
1183,2859,25,2022-11-30,2022-12-26
1184,4711,11,2023-10-18,2023-11-09
1185,1207,32,2023-04-14,2023-05-13
1186,3065,25,2022-01-04,2022-01-13
1187,4089,34,2022-03-29,2022-04-28
1188,2762,20,2019-12-23,2020-01-04
1189,2531,93,2023-04-21,2023-04-29
1190,1947,54,2022-10-30,2022-11-09
1191,2249,65,2023-04-03,2023-04-18
1192,2205,41,2021-11-16,2021-11-25
1193,1219,21,2022-11-09,2022-12-06
1194,2444,76,2019-07-27,2019-08-10
1195,3398,81,2020-06-01,2020-06-26
1196,2451,32,2021-07-15,2021-07-26
1197,2286,16,2021-08-06,2021-08-23
1198,3744,48,2021-07-30,2021-08-15
1199,2752,45,2021-10-20,2021-11-13
1200,3213,16,2021-01-06,2021-01-19
1201,3985,75,2023-09-22,2023-10-02
1202,4369,40,2023-06-02,2023-06-19
1203,4207,35,2022-08-15,2022-08-26
1204,2532,77,2021-03-08,2021-03-22
1205,1023,69,2023-11-14,2023-11-26
1206,2040,69,2023-01-01,2023-01-12
1207,2080,54,2022-12-24,2023-01-04
1208,3994,73,2021-08-25,2021-09-10
1209,2993,31,2019-06-24,2019-07-20
1210,1174,91,2023-02-05,2023-03-01
1211,4812,70,2020-01-07,2020-02-03
1212,4520,22,2022-08-15,2022-08-28
1213,3226,72,2022-07-19,2022-07-29
1214,2887,21,2022-03-07,2022-03-19
1215,4830,57,2019-10-26,2019-11-20
1216,2751,2,2019-06-01,2019-06-25
1217,3395,50,2019-05-19,2019-05-30
1218,1742,31,2024-02-15,2024-03-10
1219,1632,86,2022-10-09,2022-10-21
1220,3924,64,2020-01-29,2020-02-07
1221,3990,53,2019-11-25,2019-12-02
1222,1669,47,2023-08-12,2023-09-06
1223,1824,87,2024-02-07,2024-02-27
1224,1771,67,2019-08-31,2019-09-12
1225,3240,20,2023-07-29,2023-08-20
1226,3694,80,2023-04-02,2023-04-09
1227,2727,89,2021-07-29,2021-08-28
1228,4857,82,2024-04-22,2024-05-22
1229,1338,36,2023-01-11,2023-02-03
1230,3065,7,2019-11-15,2019-12-05
1231,3448,69,2021-11-19,2021-12-01
1232,2132,72,2024-02-12,2024-03-10
1233,2866,29,2019-09-30,2019-10-14
1234,3991,4,2021-01-31,2021-02-12
1235,1582,75,2021-09-07,2021-10-07
1236,1822,38,2024-04-24,2024-05-10
1237,2477,81,2022-08-12,2022-08-22
1238,2315,22,2020-02-23,2020-03-03
1239,3462,62,2020-04-11,2020-04-21
1240,4534,35,2020-02-03,2020-02-16
1241,3375,17,2023-09-29,2023-10-09
1242,1197,82,2023-10-26,2023-11-06
1243,4146,85,2022-01-08,2022-01-20
1244,3525,3,2022-08-11,2022-09-09
1245,3881,79,2023-05-04,2023-05-18
1246,1239,46,2023-02-27,2023-03-16
1247,4747,3,2022-04-15,2022-05-01
1248,1720,28,2023-10-04,2023-10-30
1249,3084,40,2023-09-04,2023-09-29
1250,3227,12,2019-12-24,2020-01-10
1251,2709,65,2019-12-27,2020-01-13
1252,3624,39,2019-12-18,2020-01-15
1253,3390,22,2020-07-15,2020-08-01
1254,4020,13,2021-06-05,2021-06-21
1255,3947,22,2021-07-12,2021-07-23
1256,2516,37,2019-05-15,2019-05-30
1257,1494,87,2023-08-30,2023-09-09
1258,3526,62,2024-04-03,2024-04-23
1259,3991,45,2020-09-24,2020-10-08
1260,3839,19,2023-01-12,2023-02-11
1261,4190,83,2024-03-17,2024-04-15
1262,1957,51,2020-01-06,2020-02-02
1263,4623,13,2021-06-06,2021-06-13
1264,4150,18,2021-08-03,2021-08-15
1265,1520,49,2022-07-20,2022-08-14
1266,2515,58,2021-07-19,2021-07-28
1267,3955,85,2020-06-22,2020-07-08
1268,2314,57,2021-10-02,2021-10-13
1269,2808,20,2023-11-01,2023-11-29
1270,3194,63,2023-02-23,2023-03-10
1271,3292,64,2020-04-13,2020-04-22
1272,3816,33,2021-08-28,2021-09-20
1273,2060,15,2020-06-09,2020-06-22
1274,1127,1,2022-09-11,2022-09-20
1275,2230,58,2021-06-15,2021-06-26
1276,3979,61,2021-10-24,2021-11-22
1277,4711,16,2020-06-05,2020-06-24
1278,3979,29,2022-01-25,2022-02-07
1279,1869,69,2023-11-21,2023-12-01
1280,4256,87,2020-10-14,2020-11-08
1281,3113,88,2023-06-16,2023-07-14
1282,1364,36,2020-06-24,2020-07-05
1283,4751,50,2022-04-01,2022-04-15
1284,3326,7,2022-03-02,2022-03-26
1285,2947,87,2021-08-10,2021-08-17
1286,1091,79,2023-04-17,2023-05-06
1287,2260,38,2021-04-07,2021-04-24
1288,2674,49,2022-05-09,2022-06-07
1289,3468,2,2020-09-20,2020-10-19
1290,4123,91,2022-09-20,2022-10-10
1291,2551,37,2021-09-25,2021-10-04
1292,2649,5,2023-03-09,2023-03-30
1293,1436,47,2020-02-09,2020-02-19
1294,2610,53,2020-04-07,2020-04-14
1295,1119,2,2023-07-13,2023-07-28
1296,4715,33,2020-12-08,2021-01-05
1297,1144,98,2020-12-19,2021-01-18
1298,2916,60,2021-10-22,2021-11-10
1299,2140,88,2020-04-13,2020-05-03
1300,1385,63,2020-03-27,2020-04-26
1301,4661,57,2024-01-06,2024-01-29
1302,3906,44,2022-12-24,2023-01-22
1303,4664,14,2021-08-22,2021-09-19
1304,2697,100,2022-11-19,2022-12-18
1305,4039,45,2024-04-11,2024-05-06
1306,1706,80,2020-06-18,2020-07-11
1307,3519,86,2023-09-04,2023-10-02
1308,2964,38,2022-03-27,2022-04-06
1309,4679,17,2023-05-31,2023-06-18
1310,1164,57,2021-01-03,2021-01-13
1311,1365,33,2023-11-20,2023-12-02
1312,3397,86,2021-04-03,2021-04-27
1313,2204,61,2024-04-20,2024-04-28
