request_id,student_id,book_id,loan_date
945,4841,4306,2022-02-16
946,4673,14592,2022-01-15
947,4295,47326,2021-10-21
948,1234,4760,2017-11-01
949,2517,14877,2016-12-10
950,1053,19648,2015-11-20
951,1805,26169,2017-02-28
952,477,8048,2018-11-01
953,2346,16661,2018-01-22
954,3651,16348,2023-07-18
955,450,9354,2015-08-02
956,376,9234,2014-05-30
957,689,31324,2023-10-30
958,2205,7028,2017-10-12
959,1163,28132,2017-12-04
960,4093,10531,2014-12-30
961,2005,19526,2015-08-17
962,4001,32316,2017-10-03
963,3560,38119,2020-08-21
964,3018,29449,2021-01-10
965,4908,3810,2015-12-01
966,3289,33440,2024-02-20
967,1193,48260,2017-04-08
968,2366,46971,2016-05-09
969,3083,1826,2019-05-27
970,1738,6662,2018-06-16
971,2819,26588,2020-05-09
972,1745,13537,2016-11-28
973,2851,24544,2021-08-30
974,133,8418,2020-05-02
975,1769,13384,2014-11-09
976,3790,32995,2021-06-29
977,4866,15426,2016-03-19
978,4996,29686,2019-07-02
979,3875,48044,2018-04-10
980,2239,21265,2023-12-17
981,3770,12420,2016-12-19
982,1466,44824,2015-02-02
983,4019,26944,2017-07-01
984,1979,46921,2018-08-16
985,4036,20354,2021-08-29
986,3931,44951,2020-05-27
987,1568,42665,2014-07-15
988,1293,46068,2021-06-10
989,400,7929,2018-05-21
990,1479,46267,2021-03-19
991,4873,4480,2020-02-07
992,2667,12426,2024-03-08
993,2621,37577,2023-09-16
994,3306,2847,2024-05-16
995,2206,24780,2022-07-06
996,1725,40765,2022-10-23
997,3118,965,2018-09-23
998,1573,35948,2021-10-07
999,4075,6678,2021-11-18
1000,4084,16227,2018-04-14
1001,4546,27309,2023-01-16
1002,3751,27868,2019-08-06
1003,3141,22121,2020-02-05
1004,639,31192,2017-07-26
1005,3074,48073,2021-05-16
1006,3844,11729,2023-12-31
1007,2671,39339,2019-03-15
1008,1446,15087,2017-07-19
1009,3311,34332,2017-07-21
1010,1707,12325,2020-08-18
1011,2475,11318,2023-06-07
1012,2326,26924,2017-12-08
1013,2424,33275,2020-03-22
1014,3686,43762,2021-10-31
1015,2737,25368,2014-10-08
1016,923,28777,2020-01-14
1017,3777,14124,2016-08-08
1018,1608,10111,2016-06-10
1019,777,41286,2024-01-16
1020,2043,6357,2024-02-24
1021,1938,47067,2020-10-05
1022,2403,22908,2024-04-03
1023,3298,8629,2015-03-18
1024,3403,29711,2017-08-15
1025,4017,21397,2016-07-30
1026,1132,10352,2017-10-06
1027,4631,28682,2014-09-10
1028,251,3676,2019-04-20
1029,4903,25697,2014-07-14
1030,2495,37170,2021-09-19
1031,1352,6553,2022-07-02
1032,3832,49530,2022-06-03
1033,1966,16055,2022-02-08
1034,4268,32134,2015-03-10
1035,3176,7264,2022-05-20
1036,4913,7323,2015-09-13
1037,3943,24054,2016-05-14
1038,3063,29309,2019-11-10
1039,1386,33388,2018-09-17
1040,373,2584,2018-10-16
1041,734,35340,2017-07-21
1042,621,43534,2018-08-29
1043,3846,13287,2017-12-02
1044,3187,20481,2017-05-21
1045,1176,17605,2016-01-06
1046,324,27450,2018-03-17
1047,3970,2775,2020-10-25
1048,2510,30151,2022-02-16
1049,1836,47384,2022-07-15
1050,3833,38241,2020-05-13
1051,3095,24741,2017-06-03
1052,4213,13502,2020-07-10
1053,1371,12861,2018-11-17
1054,3464,49682,2019-12-27
1055,4353,2264,2021-05-21
1056,4543,42810,2021-08-21
1057,524,42621,2020-04-29
1058,1372,22674,2018-08-07
1059,1211,47028,2017-10-08
1060,1709,31730,2015-06-02
1061,3394,17269,2018-10-07
1062,1724,15988,2016-03-13
1063,1188,4840,2017-11-15
1064,2634,8098,2016-07-03
1065,1311,43944,2016-07-09
1066,2189,303,2015-09-06
1067,4799,40454,2017-05-12
1068,2417,25112,2023-02-25
1069,359,3332,2019-10-10
1070,2557,2705,2014-06-30
1071,3360,22798,2019-10-11
1072,4731,41315,2015-04-03
1073,1081,22761,2015-11-12
1074,4805,26947,2023-03-15
1075,4817,21168,2018-08-18
1076,2778,34631,2016-06-25
1077,1351,47761,2015-08-26
1078,1002,14613,2015-10-09
1079,1251,23745,2018-07-31
1080,3574,12172,2021-06-19
1081,2504,34918,2022-11-22
1082,1319,24302,2015-01-01
1083,705,10581,2014-06-29
1084,2426,1714,2016-05-12
1085,1004,15933,2023-05-27
1086,3492,32466,2021-08-04
1087,4321,3763,2016-01-19
1088,2028,18239,2023-05-01
1089,3620,34329,2021-09-01
1090,1587,48382,2021-01-10
1091,4818,39103,2014-06-01
1092,92,37423,2017-02-12
1093,4241,8806,2015-04-01
1094,3597,16479,2020-11-26
1095,1804,19505,2021-07-28
1096,119,41778,2022-07-14
1097,647,32718,2021-04-23
1098,3498,11266,2018-06-11
1099,1055,35818,2021-09-16
1100,3431,3837,2019-05-13
1101,3589,33708,2020-10-23
1102,4486,9662,2023-04-28
1103,796,19212,2018-01-04
1104,296,19969,2024-02-24
1105,644,35858,2021-04-10
1106,2745,11317,2015-10-25
1107,4304,14204,2020-10-09
1108,399,21105,2023-08-05
1109,1186,10752,2018-07-25
1110,1630,48890,2022-04-06
1111,4932,19638,2015-05-07
1112,4468,10437,2022-01-07
1113,1284,42856,2019-06-16
1114,4313,3896,2015-07-30
1115,1325,15263,2021-06-05
1116,4691,6542,2015-10-06
1117,4331,41068,2015-05-18
1118,2143,33480,2023-03-25
1119,1389,2313,2019-04-07
1120,924,2560,2022-10-13
1121,3243,16051,2016-11-19
1122,2267,43040,2016-02-11
1123,4991,48347,2016-03-25
1124,4842,23052,2016-11-23
1125,2961,40920,2015-06-16
1126,3248,17027,2014-07-24
1127,1102,29436,2014-12-07
1128,701,43243,2021-03-16
1129,3188,16715,2020-01-13
1130,2197,3611,2017-04-04
1131,1513,16127,2023-05-30
1132,781,828,2015-10-12
1133,3850,25119,2016-11-11
1134,4299,1236,2019-03-19
1135,40,7708,2016-01-05
1136,3380,15854,2017-11-07
1137,915,36605,2016-06-06
1138,4878,14236,2024-02-04
1139,2523,46620,2019-10-15
1140,901,24861,2022-03-26
1141,3712,3827,2016-01-08
1142,521,45764,2014-11-12
1143,3271,38162,2019-04-19
1144,817,46585,2022-02-23
1145,3931,13245,2019-07-17
1146,3595,27772,2021-09-19
1147,3013,5917,2018-03-01
1148,2501,21083,2023-10-28
1149,4173,15053,2023-12-03
1150,4785,21789,2020-04-16
1151,3626,13375,2016-04-20
1152,3725,28282,2022-10-31
1153,2114,19808,2015-04-07
1154,955,31847,2014-10-31
1155,4331,36396,2017-01-20
1156,3161,14360,2016-06-30
1157,3347,42412,2023-10-23
1158,3951,22174,2019-06-21
1159,1860,32972,2019-12-20
1160,3638,15516,2018-07-25
1161,3826,33718,2015-08-24
1162,1751,21343,2023-02-09
1163,4794,47494,2019-01-11
1164,1414,25926,2020-03-15
1165,3983,42990,2023-02-04
1166,3619,8748,2015-07-11
1167,918,37718,2019-02-09
1168,2548,39423,2018-04-17
1169,1419,40356,2016-08-13
1170,2826,17832,2022-01-05
1171,1948,39856,2023-11-20
1172,1427,27260,2019-01-15
1173,3322,762,2023-03-24
1174,4608,8334,2016-07-20
1175,4134,24727,2023-02-02
1176,669,8086,2016-08-29
1177,2130,18750,2016-06-01
1178,4807,19727,2024-02-11
1179,2359,21639,2024-04-11
1180,3380,42718,2016-07-05
1181,1657,21826,2019-07-14
1182,4066,29428,2021-06-15
1183,2055,41181,2017-12-26
1184,2596,22711,2015-12-09
1185,2898,22769,2018-05-18
1186,3223,14040,2019-10-29
1187,976,34545,2014-12-30
1188,3319,1160,2019-04-16
1189,1894,28528,2015-01-15
1190,510,7548,2018-05-18
1191,4416,18184,2018-12-13
1192,3309,26339,2022-07-03
1193,613,8470,2016-08-29
1194,600,9055,2021-01-11
1195,3765,12526,2018-12-13
1196,768,19169,2016-03-27
1197,193,41719,2017-08-30
1198,4762,34334,2018-11-05
1199,103,18640,2022-03-12
1200,3077,30692,2023-08-10
1201,1163,43757,2015-08-29
1202,1775,2200,2022-07-25
1203,557,42961,2020-10-26
1204,4551,7070,2023-10-20
1205,1463,30517,2016-01-18
1206,1974,21264,2022-10-27
1207,3088,28957,2016-06-15
1208,307,6754,2022-06-10
1209,956,21152,2014-08-18
1210,623,3940,2023-04-09
1211,615,34926,2015-04-17
1212,3180,25643,2019-06-20
1213,1099,12506,2020-06-15
1214,2032,23668,2016-08-22
1215,3841,48286,2019-08-24
1216,3394,47159,2019-02-25
1217,3978,27412,2020-03-08
1218,4470,47023,2020-03-24
1219,2783,17825,2022-07-03
1220,2717,36156,2017-04-08
1221,174,9716,2018-08-17
1222,2146,23208,2024-02-07
1223,3712,19583,2022-06-28
1224,2548,23984,2019-09-27
1225,4163,3421,2023-02-15
1226,624,32908,2020-04-15
1227,2731,37846,2023-06-12
1228,304,28873,2016-03-30
1229,1935,5647,2020-08-27
1230,1665,13140,2021-11-05
1231,809,7019,2022-12-01
1232,3933,23146,2014-11-03
1233,3965,28122,2023-11-14
1234,24,9022,2015-09-05
1235,3803,19027,2020-08-18
1236,4918,8042,2016-02-17
1237,547,23820,2016-08-28
1238,521,49501,2014-08-27
1239,3763,48423,2014-09-02
1240,1936,33176,2023-02-27
1241,4222,38290,2015-11-08
1242,2127,44274,2019-01-31
1243,1977,26150,2020-03-30
1244,131,14022,2021-04-28
1245,1082,16622,2019-12-18
1246,4720,4009,2019-01-10
1247,3638,38821,2018-03-23
1248,1786,4084,2017-05-08
1249,1480,45610,2023-05-28
1250,2601,1893,2018-09-08
1251,1383,42314,2019-12-25
1252,2821,10383,2019-04-22
1253,2193,38699,2019-05-27
1254,4674,2134,2016-06-22
1255,200,39107,2022-12-31
1256,4213,29045,2018-07-20
1257,1209,29483,2023-02-10
1258,3547,11471,2014-07-26
1259,876,31391,2018-05-04
1260,3590,6185,2015-11-27
1261,1862,5432,2024-03-22
1262,1275,23630,2020-02-03
1263,2736,15281,2022-05-13
1264,4139,4275,2022-09-09
1265,4593,1613,2016-06-29
1266,972,41913,2019-10-10
1267,4580,44888,2020-07-17
1268,1960,28541,2020-07-27
1269,2262,38418,2015-11-10
1270,1119,3908,2015-08-22
1271,3313,28912,2024-05-08
1272,3284,27271,2018-08-02
1273,745,6171,2023-04-11
1274,2848,10251,2016-10-12
1275,663,19198,2015-11-07
1276,3820,6433,2023-12-27
1277,782,37814,2019-09-12
1278,4751,28360,2017-08-29
1279,1880,39801,2024-05-03
1280,4527,13044,2023-10-05
1281,4381,49620,2017-10-27
1282,3329,40282,2022-09-06
1283,3418,33625,2020-07-13
1284,758,24719,2015-03-19
1285,739,42158,2020-09-20
1286,275,33651,2024-03-08
1287,2605,20218,2020-10-27
1288,3894,49641,2018-09-25
1289,2487,27919,2019-04-05
1290,1790,5646,2014-05-31
1291,4471,5394,2022-10-30
1292,3753,12391,2024-03-27
1293,3973,31147,2019-08-14
1294,239,8829,2017-02-10
1295,1478,46195,2016-12-15
1296,1937,48321,2021-09-10
1297,120,11712,2023-03-31
1298,3038,6472,2017-09-12
1299,2576,34594,2020-07-23
1300,994,12081,2016-10-31
1301,1092,31742,2019-07-19
1302,1548,47598,2021-04-19
1303,1006,14769,2018-07-11
1304,1025,36896,2018-10-27
1305,3436,20823,2023-07-22
1306,2718,7397,2020-10-14
1307,2510,44693,2017-07-28
1308,4489,49679,2018-04-14
1309,2300,3039,2024-03-21
1310,4086,39176,2016-10-19
1311,2596,16496,2021-04-23
1312,809,15674,2018-04-07
1313,1147,4980,2021-10-11
1314,2817,22988,2021-05-11
1315,3433,15373,2017-11-12
1316,2132,46267,2021-06-06
1317,3447,48738,2023-08-09
1318,1140,38681,2017-02-23
1319,1325,11204,2023-01-31
1320,3979,8058,2018-01-07
1321,3994,24340,2023-12-29
1322,2428,14574,2019-12-12
1323,4462,2023,2016-03-20
1324,2129,1440,2018-05-26
1325,4757,20680,2022-03-28
1326,3029,5977,2014-07-31
1327,4982,21396,2020-10-25
1328,2646,4615,2022-07-30
1329,1791,16271,2017-03-25
1330,1910,32493,2016-03-02
1331,2299,35999,2017-07-12
1332,2888,6802,2022-04-08
1333,4150,27225,2021-03-29
1334,923,43251,2018-07-21
1335,1721,36437,2014-09-14
1336,52,17649,2021-07-18
1337,1255,6043,2020-12-02
1338,1970,32707,2014-10-27
1339,1894,39862,2017-08-02
1340,2697,48657,2016-07-18
1341,3668,35158,2021-05-25
1342,340,35442,2022-05-31
1343,4506,13180,2016-06-29
1344,4300,48233,2022-11-24
1345,2704,961,2017-12-19
1346,3220,15010,2016-09-25
1347,1739,18111,2019-12-20
1348,3418,47867,2018-08-03
1349,1673,17134,2017-08-09
1350,4453,45639,2017-04-26
1351,367,5356,2016-09-19
1352,1322,6496,2021-03-14
1353,72,2320,2017-08-23
1354,343,47691,2021-07-13
1355,3237,45595,2017-10-27
1356,2127,16061,2024-02-28
1357,4811,6709,2016-11-03
1358,4391,48089,2014-11-21
1359,1000,4394,2021-12-04
1360,4536,274,2023-03-28
1361,1898,6663,2014-06-19
1362,3876,15412,2021-05-03
1363,2949,14188,2020-02-24
1364,934,10632,2022-02-02
1365,427,35040,2021-10-27
1366,3975,34447,2019-06-25
1367,122,20161,2022-06-25
1368,2553,31401,2016-09-27
1369,1791,19738,2021-01-18
1370,3161,4320,2023-01-20
1371,2209,19197,2018-10-08
1372,1190,42945,2019-10-18
1373,4845,40202,2017-02-02
1374,3269,28222,2019-04-09
1375,3620,16826,2015-11-19
1376,698,32201,2016-10-12
1377,3186,10540,2018-09-30
1378,4012,34687,2023-06-23
1379,2078,45381,2019-11-14
1380,234,37810,2014-12-24
1381,2565,17924,2019-11-01
1382,397,2562,2023-12-26
1383,2302,38361,2018-05-31
1384,422,4642,2019-03-26
1385,2807,46481,2021-11-15
1386,128,4359,2021-01-24
1387,3230,16308,2022-04-12
1388,2141,41097,2019-05-02
1389,3888,29632,2017-03-12
1390,4883,27291,2018-12-01
1391,4599,8927,2022-12-30
1392,2380,5303,2023-03-25
1393,1059,19874,2017-08-29
1394,4674,39914,2017-11-22
1395,4504,15099,2017-06-05
1396,2054,9236,2019-07-30
1397,3543,35969,2017-09-22
1398,1788,39364,2016-08-04
1399,2958,36649,2020-08-07
1400,998,1688,2021-10-14
1401,995,47105,2015-03-09
1402,433,32687,2020-11-28
1403,593,9365,2021-06-11
1404,405,40880,2019-05-30
1405,229,45142,2014-05-25
1406,2320,49061,2019-01-17
1407,2246,39454,2019-11-11
1408,3896,27756,2021-06-30
1409,2495,8079,2022-12-19
1410,440,1713,2015-10-27
1411,4818,19513,2023-06-24
1412,4407,1281,2015-07-11
1413,2014,35174,2023-06-22
1414,2098,663,2017-10-10
1415,140,11117,2019-12-19
1416,4094,31584,2017-05-22
1417,4765,32595,2022-11-15
1418,2992,16632,2021-05-07
1419,2145,11381,2019-10-01
1420,4013,35073,2014-08-15
1421,4908,42979,2016-06-28
1422,3589,43252,2016-07-20
1423,405,25855,2014-06-06
1424,127,34486,2020-06-24
1425,1928,10820,2014-12-02
1426,3744,10624,2023-10-21
1427,4810,9488,2015-05-01
1428,212,41141,2016-02-20
1429,4580,30876,2015-03-23
1430,322,32461,2021-03-05
1431,1173,37169,2022-11-09
1432,4429,27072,2015-12-26
1433,1987,48223,2015-09-03
1434,328,30263,2022-07-18
1435,2609,36538,2023-06-06
1436,964,14450,2022-08-29
1437,1499,12015,2020-12-27
1438,4974,18926,2022-07-11
1439,4163,28486,2023-08-09
1440,4484,35803,2016-01-09
1441,2906,38950,2020-06-16
1442,3021,47763,2020-07-28
1443,4067,37953,2021-04-23
1444,4831,12130,2014-07-02
1445,921,6422,2015-07-27
1446,3291,22564,2024-01-11
1447,3172,32572,2020-11-15
1448,3907,24807,2023-01-09
1449,712,6356,2020-09-22
1450,645,7681,2020-03-17
1451,3375,29643,2020-03-14
1452,4043,39416,2020-06-08
1453,4167,10532,2022-08-11
1454,4368,8716,2017-09-02
1455,3588,47971,2017-11-17
1456,3992,39855,2020-01-12
1457,1919,40755,2015-10-14
1458,3601,22460,2015-05-04
1459,945,47062,2021-10-05
1460,3503,19690,2022-07-20
1461,3988,21693,2024-03-03
1462,1684,46285,2019-11-07
1463,3435,5320,2021-09-15
1464,4614,12194,2018-07-21
1465,1059,10071,2014-10-25
1466,184,37538,2019-03-19
1467,1381,38676,2014-08-23
1468,3355,6445,2018-09-28
1469,1974,29931,2023-05-10
1470,86,37040,2017-07-28
1471,13,19704,2017-05-03
1472,4142,3441,2018-04-11
1473,4638,40128,2016-06-30
1474,4173,5331,2015-04-19
1475,847,5685,2021-04-06
1476,66,18435,2015-03-19
1477,1801,20408,2023-11-09
1478,279,9348,2014-12-31
1479,1175,14918,2024-05-15
1480,2787,31044,2017-11-03
1481,2839,2175,2019-01-30
1482,3420,34177,2022-02-03
1483,4531,16114,2015-01-28
1484,1446,14924,2017-03-16
1485,1775,20530,2018-04-29
1486,2850,24544,2020-11-15
1487,3873,47775,2016-01-31
1488,2844,8781,2023-05-31
1489,3615,42378,2021-01-08
1490,656,43190,2017-12-19
1491,1633,31100,2021-02-13
1492,3100,6155,2016-10-15
1493,2175,28787,2015-09-26
1494,1086,39280,2021-08-17
1495,4762,31486,2020-08-26
1496,2519,19560,2023-11-23
1497,1198,41534,2016-08-27
1498,1749,11283,2022-01-07
1499,2972,46369,2019-10-18
1500,1221,30559,2017-09-22
1501,1144,23658,2016-10-17
1502,297,18384,2016-04-04
1503,573,18858,2016-10-30
1504,1307,23531,2015-12-30
1505,3467,33519,2022-03-28
1506,4329,30613,2024-02-06
1507,1367,35323,2022-03-03
1508,3039,11014,2023-10-26
1509,3127,48208,2020-07-03
1510,3347,18507,2024-01-01
1511,2546,29313,2024-01-29
1512,2518,23802,2020-07-07
1513,2881,26222,2015-11-24
1514,4689,28732,2015-07-03
1515,971,14520,2023-10-11
1516,845,36227,2018-11-18
1517,1110,28573,2020-02-26
1518,3744,7729,2016-03-05
1519,3662,17320,2019-11-08
1520,2466,24958,2020-01-15
1521,2334,2153,2021-09-02
1522,1183,34669,2022-12-28
1523,4098,23425,2017-11-12
1524,1887,12602,2015-09-13
1525,278,11754,2019-03-25
1526,2774,34122,2020-10-23
1527,719,40450,2019-02-22
1528,3039,29923,2017-07-07
1529,1868,32519,2019-11-14
1530,4404,32328,2023-06-26
1531,4110,45582,2023-09-04
1532,4105,1618,2017-02-07
1533,236,10249,2020-08-18
1534,982,44569,2022-01-26
1535,3220,16014,2018-08-15
1536,2805,34893,2019-02-19
1537,4074,25271,2021-02-13
1538,3429,25158,2020-02-18
1539,4155,41258,2015-03-28
1540,2660,5425,2021-01-02
1541,2791,23474,2022-09-06
1542,766,20990,2018-03-17
1543,2789,38169,2022-05-02
1544,3191,8676,2021-05-27
1545,1201,1365,2018-05-23
1546,610,17438,2018-08-28
1547,3792,49234,2016-06-12
1548,2075,43105,2015-07-08
1549,3191,43907,2021-09-19
1550,4910,33007,2023-08-15
1551,265,41288,2015-09-16
1552,4870,16188,2014-10-24
1553,4301,24949,2014-06-22
1554,3037,13949,2020-07-22
1555,4628,33931,2018-06-19
1556,1368,31727,2024-01-02
1557,2720,31324,2017-02-10
1558,2462,8226,2018-04-04
1559,2881,38946,2021-11-10
1560,2815,2602,2020-09-04
1561,1770,7416,2020-10-22
1562,3872,13670,2015-06-30
1563,4791,26593,2021-12-04
1564,4328,45445,2023-12-14
1565,1053,41592,2018-01-15
1566,3229,29891,2023-07-30
1567,122,7104,2017-05-12
1568,1740,15670,2016-01-29
1569,1938,5850,2022-06-29
1570,532,4672,2021-11-28
1571,4771,49963,2015-09-05
1572,2705,45058,2017-10-08
1573,4850,19885,2018-04-16
1574,10,36786,2024-04-01
1575,1578,42271,2016-01-02
1576,3746,25221,2018-02-16
1577,4403,3151,2020-08-14
1578,2842,32782,2023-06-15
1579,1585,16351,2015-02-10
1580,4449,41446,2020-08-11
1581,360,2658,2014-09-22
1582,4812,11043,2017-11-27
1583,3730,33502,2014-06-26
1584,2636,15332,2023-08-27
1585,1500,24485,2022-06-18
1586,4746,26296,2023-12-30
1587,3376,24185,2016-03-09
1588,4745,28083,2022-10-01
1589,2395,44750,2021-10-20
1590,4562,46982,2018-04-29
1591,22,36667,2014-08-24
1592,3342,6458,2021-06-03
1593,198,30958,2020-12-28
1594,4762,6508,2020-03-01
1595,4706,11408,2015-06-11
1596,604,4984,2021-08-09
1597,577,41016,2016-11-11
1598,2599,30872,2017-06-20
1599,3778,14624,2023-06-24
1600,3838,37182,2023-05-05
1601,2548,36815,2020-04-11
1602,2667,1039,2020-10-12
1603,2068,28038,2020-09-25
1604,3204,36518,2018-11-30
1605,3267,39941,2016-08-10
1606,862,13960,2017-06-09
1607,139,29142,2017-02-16
1608,1026,20908,2020-05-07
1609,4439,42721,2023-11-06
1610,2771,49717,2021-04-13
1611,1961,9237,2015-01-12
1612,2784,18725,2022-11-06
1613,1282,22886,2016-04-03
1614,814,11835,2016-03-06
1615,465,24788,2022-07-29
1616,4038,23511,2015-06-01
1617,1780,12346,2019-06-09
1618,4652,33584,2020-10-28
1619,1281,48249,2014-09-22
1620,1271,43120,2021-12-01
1621,1233,26715,2023-08-26
1622,1839,1828,2020-07-09
1623,234,39367,2017-12-24
1624,829,18000,2022-06-11
1625,498,47276,2023-10-31
1626,4456,37354,2022-01-17
1627,772,43704,2021-12-07
1628,2986,13840,2022-04-09
1629,4718,38899,2023-04-04
1630,1325,39986,2023-10-23
1631,820,12206,2015-01-15
1632,4560,34308,2018-03-10
1633,3714,10049,2016-05-15
1634,4295,46285,2019-01-21
1635,2446,46612,2022-12-23
1636,1586,35392,2016-07-06
1637,1329,49885,2016-11-28
1638,2828,31126,2017-09-20
1639,2226,7133,2015-07-09
1640,840,32715,2022-01-03
1641,1013,16419,2018-04-02
1642,4885,36446,2015-08-06
1643,2483,12053,2015-09-27
1644,4010,15000,2023-06-16
1645,1480,22855,2018-07-14
1646,4986,9292,2021-07-22
1647,3930,30548,2021-07-24
1648,491,26093,2023-06-11
1649,609,19462,2018-11-03
1650,3603,30478,2020-01-31
1651,4787,36848,2021-07-06
1652,4822,44581,2016-11-28
1653,2600,28133,2020-06-26
1654,634,25360,2018-12-12
1655,91,24188,2022-07-26
1656,4375,37029,2017-01-23
1657,2264,28528,2017-08-05
1658,3774,4321,2017-05-09
1659,2478,20076,2023-02-01
1660,1292,37906,2022-01-16
1661,3521,37211,2019-02-13
1662,1624,27178,2023-10-16
1663,4434,28023,2021-01-02
1664,3664,21424,2016-09-01
1665,835,38778,2018-12-24
1666,4064,2233,2015-03-20
1667,1917,1827,2017-04-29
1668,717,15840,2019-11-29
1669,4339,42665,2019-11-16
1670,1873,1359,2021-01-18
1671,2218,48378,2018-04-26
1672,227,3181,2023-09-06
1673,4969,14514,2023-09-17
1674,2315,44003,2022-04-06
1675,4233,31718,2020-07-09
1676,3895,28384,2018-05-09
1677,1781,31987,2017-10-24
1678,703,35159,2020-07-17
1679,1974,40018,2019-09-07
1680,2375,638,2018-05-20
1681,3433,27745,2016-10-19
1682,3793,9349,2017-04-09
1683,1314,24632,2018-12-17
1684,950,31232,2015-05-03
1685,3831,41038,2023-10-13
1686,1026,6055,2023-09-08
1687,297,42984,2018-03-02
1688,3531,22194,2022-11-30
1689,887,36772,2020-03-04
1690,552,49567,2018-10-03
1691,3507,17154,2023-01-13
1692,3577,12389,2017-01-07
1693,1951,6121,2018-02-07
1694,3692,20569,2022-12-05
1695,3166,24029,2019-11-16
1696,3450,43556,2023-09-13
1697,3133,46479,2017-01-23
1698,4058,37325,2019-02-08
1699,4923,19583,2019-05-24
1700,1258,15767,2022-07-29
1701,3263,47521,2018-11-06
1702,3689,4010,2018-04-06
1703,2092,9149,2015-03-25
1704,1819,45636,2019-07-18
1705,3719,19350,2015-02-14
1706,1530,13358,2023-06-05
1707,151,22890,2018-02-26
1708,3316,24712,2021-12-29
1709,2224,8553,2018-07-21
1710,3176,24454,2015-12-13
1711,1501,18435,2021-08-25
1712,3673,12867,2017-10-31
1713,3018,43278,2024-01-08
1714,454,43923,2022-09-09
1715,3326,41100,2019-01-03
1716,1808,17184,2016-03-05
1717,951,6023,2024-03-22
1718,4214,12064,2023-01-15
1719,2689,20847,2019-01-24
1720,2342,27563,2022-06-09
1721,4836,30542,2017-09-24
1722,4617,29997,2018-12-10
1723,1659,36535,2021-04-02
1724,3796,18600,2019-12-17
1725,4320,48814,2022-03-16
1726,3712,3224,2023-08-18
1727,4716,41876,2018-04-22
1728,2699,23496,2018-10-26
1729,4219,45927,2020-04-05
1730,489,6848,2015-07-17
1731,3889,35286,2022-05-30
1732,1440,1924,2017-10-14
1733,3900,23099,2015-03-31
1734,3316,43296,2020-09-16
